problem,language,rank_test_score,PCA_componentes,ngram_range,sublinear_tf,mean_test_score,std_test_score,mean_train_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,mean_score_time,mean_fit_time,std_fit_time,std_score_time,std_train_score
1,inglesa,4,0.999,"(2, 5)",True,0.6288776,0.099301144,1.0,0.6452381,1.0,0.6433333,1.0,0.53333336,1.0,0.475,1.0,0.81666666,1.0,0.7510171413421631,3.1401068210601806,0.27373728289778726,0.27211415606196704,0.0
1,inglesa,14,0.999,"(2, 5)",False,0.54234695,0.12200871,1.0,0.5335714,1.0,0.4004762,1.0,0.6533333,1.0,0.5083333,1.0,0.76666665,1.0,0.7362520217895507,3.0908893585205077,0.2685954213369389,0.27007553457093453,0.0
1,inglesa,6,0.999,"(3, 5)",True,0.6116667,0.10275954,1.0,0.65,1.0,0.58666664,1.0,0.51666665,1.0,0.475,1.0,0.81666666,1.0,0.5927036285400391,2.300189733505249,0.16737963284301363,0.20842372289241018,0.0
1,inglesa,11,0.999,"(3, 5)",False,0.5539456,0.11222446,1.0,0.55523807,1.0,0.4252381,1.0,0.64166665,1.0,0.5083333,1.0,0.76666665,1.0,0.5454029083251953,2.386994171142578,0.19226564055492792,0.19437622119294454,0.0
2,inglesa,25,0.1,"(2, 3)",True,0.40952381,0.07063046,0.41228417,0.33333334,0.38523698,0.36666667,0.46897435,0.5,0.36320856,0.5,0.37535015,0.46666667,0.4686508,0.07817044258117675,0.4148818016052246,0.04410243236618829,0.026793387108974876,0.04667989381741681
2,inglesa,27,0.1,"(2, 3)",False,0.37088436,0.17408587,0.45907205,0.44761905,0.39873016,0.21714285,0.5445455,0.73333335,0.36278388,0.26666668,0.47289377,0.26666668,0.51640695,0.0955420970916748,0.4488406181335449,0.0892995465825968,0.03204088991765662,0.06884269888492231
2,inglesa,26,0.1,"(2, 4)",True,0.3942857,0.0844349,0.43965015,0.34666666,0.5012121,0.3,0.46897435,0.5,0.36320856,0.5,0.36509374,0.46666667,0.4997619,0.13230562210083008,0.6505017757415772,0.0464600143406705,0.0483836293555807,0.06271393091732345
2,inglesa,30,0.1,"(2, 4)",False,0.33278912,0.10676242,0.44540104,0.44761905,0.4167388,0.21714285,0.45818183,0.46666667,0.36278388,0.26666668,0.47289377,0.26666668,0.51640695,0.1270373821258545,0.5730649948120117,0.048298318243582536,0.04417501846170209,0.05216924815651652
2,inglesa,28,0.1,"(2, 5)",True,0.3629932,0.12441134,0.4350401,0.34666666,0.53333336,0.1904762,0.46897435,0.5,0.36224952,0.5,0.3387201,0.46666667,0.47192308,0.19397902488708496,0.8211715698242188,0.07983280698068619,0.07001777858084637,0.073142954021375
2,inglesa,32,0.1,"(2, 5)",False,0.26598638,0.08351015,0.4264733,0.21428572,0.27026862,0.23333333,0.5081818,0.46666667,0.3913553,0.23333333,0.44615385,0.26666668,0.51640695,0.1837843894958496,0.8673946380615234,0.045419549453048214,0.07828703430791871,0.09031593225507237
2,inglesa,28,0.1,"(3, 5)",True,0.3629932,0.12441134,0.41856402,0.34666666,0.4894017,0.1904762,0.46897435,0.5,0.3402715,0.5,0.36224952,0.46666667,0.4319231,0.138380765914917,0.6914243698120117,0.12119357289346601,0.046706255309094634,0.05837583082032959
