problem,language,rank_test_score,PCA_componentes,ngram_range,sublinear_tf,mean_test_score,std_test_score,mean_train_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,mean_score_time,mean_fit_time,std_fit_time,std_score_time,std_train_score
5,italiana,22,0.1,"(1, 3)",True,0.12330199,0.032865565,0.74592626,0.09761905,0.59979856,0.12254902,0.79209596,0.19444445,0.76057565,0.13666667,0.761635,0.09166667,0.8155261,0.1570514678955078,2.0830273628234863,0.24032789516433653,0.04863770585672904,0.07588210256569812
5,italiana,24,0.1,"(1, 3)",False,0.08473088,0.038086407,0.78727293,0.089090906,0.7349026,0.11526316,0.80036825,0.12083333,0.8084782,0.057692308,0.790025,0.005882353,0.8025907,0.16998677253723143,2.207181787490845,0.3611850351901942,0.039008793714363305,0.026855208347690295
5,italiana,15,0.5,"(1, 1)",True,0.4710204,0.0911603,1.0,0.39333335,1.0,0.45357144,1.0,0.40833333,1.0,0.6666667,1.0,0.5283333,1.0,0.06269974708557129,0.45581464767456054,0.10383644872653532,0.028103726667595787,0.0
5,italiana,18,0.5,"(1, 1)",False,0.43442178,0.08296096,1.0,0.40357143,1.0,0.47190475,1.0,0.30333334,1.0,0.59166664,1.0,0.395,1.0,0.05119333267211914,0.5087445735931396,0.048915870140487636,0.013032587110431981,0.0
5,italiana,14,0.5,"(1, 2)",True,0.5328571,0.06898191,1.0,0.5083333,1.0,0.505,1.0,0.48333332,1.0,0.7,1.0,0.52,1.0,0.11408538818359375,1.3356364727020265,0.273959879072951,0.03590485075699013,0.0
5,italiana,17,0.5,"(1, 2)",False,0.46184808,0.07856712,1.0,0.47484127,1.0,0.42579365,1.0,0.345,1.0,0.625,1.0,0.46166667,1.0,0.10326738357543945,1.2318917751312255,0.21160704826778445,0.034836968067783365,0.0
5,italiana,11,0.5,"(1, 3)",True,0.5464399,0.083897986,1.0,0.49873015,1.0,0.52880955,1.0,0.5083333,1.0,0.75,1.0,0.51166666,1.0,0.16189913749694823,2.1866104125976564,0.34599028226468503,0.047321065613254644,0.0
5,italiana,16,0.5,"(1, 3)",False,0.46693876,0.062037688,1.0,0.4675,1.0,0.45214286,1.0,0.37,1.0,0.59761906,1.0,0.46166667,1.0,0.17057995796203612,2.2339514255523683,0.41594924193498106,0.05928165976415578,0.0
5,italiana,8,0.9,"(1, 1)",True,0.5592177,0.10311466,1.0,0.48190477,1.0,0.61285716,1.0,0.5,1.0,0.76666665,1.0,0.45833334,1.0,0.04858236312866211,0.4504070281982422,0.1203827788970221,0.015032742248811062,0.0
5,italiana,12,0.9,"(1, 1)",False,0.5406122,0.11493416,1.0,0.50357145,1.0,0.5119048,1.0,0.495,1.0,0.81666666,1.0,0.44166666,1.0,0.04904518127441406,0.45606236457824706,0.08146371908989326,0.0153169204913383,0.0
5,italiana,6,0.9,"(1, 2)",True,0.5895805,0.10202745,1.0,0.54079366,1.0,0.5852381,1.0,0.44166666,1.0,0.8,1.0,0.6333333,1.0,0.1093832015991211,1.303527545928955,0.14804045299946536,0.02639363861124136,0.0
5,italiana,5,0.9,"(1, 2)",False,0.5942744,0.117164925,1.0,0.58746034,1.0,0.62166667,1.0,0.36666667,1.0,0.8,1.0,0.575,1.0,0.11621260643005371,1.184555435180664,0.10113936772985874,0.04992182332988529,0.0
5,italiana,7,0.9,"(1, 3)",True,0.5890363,0.095766924,1.0,0.5372222,1.0,0.6702381,1.0,0.44166666,1.0,0.73333335,1.0,0.53333336,1.0,0.17552485466003417,2.1247043132781984,0.40094044551737124,0.07032065446936478,0.0
5,italiana,13,0.9,"(1, 3)",False,0.53619045,0.09703016,1.0,0.5466667,1.0,0.58,1.0,0.36666667,1.0,0.69166666,1.0,0.44166666,1.0,0.17233080863952638,1.9754227638244628,0.22065932194761856,0.07721866526046466,0.0
5,italiana,10,0.9999,"(1, 1)",True,0.55581635,0.11420759,1.0,0.48357144,1.0,0.572619,1.0,0.50333333,1.0,0.81666666,1.0,0.45833334,1.0,0.0492647647857666,0.4063680171966553,0.04679141389678274,0.014694595530484869,0.0
5,italiana,9,0.9999,"(1, 1)",False,0.55594105,0.112106845,1.0,0.5207937,1.0,0.50666666,1.0,0.445,1.0,0.81666666,1.0,0.575,1.0,0.049969959259033206,0.3849187850952148,0.038365985690480824,0.015792535138973406,0.0
5,italiana,1,0.9999,"(1, 2)",True,0.6280159,0.08541209,1.0,0.5638889,1.0,0.6716667,1.0,0.5416667,1.0,0.8,1.0,0.5833333,1.0,0.10684118270874024,1.150091028213501,0.26089632363927745,0.029167394790028056,0.0
5,italiana,2,0.9999,"(1, 2)",False,0.6243424,0.102076836,1.0,0.58746034,1.0,0.6602381,1.0,0.43333334,1.0,0.8,1.0,0.64166665,1.0,0.11315436363220215,1.273676872253418,0.1270608264452437,0.03903280737254812,0.0
5,italiana,3,0.9999,"(1, 3)",True,0.60037416,0.060131975,1.0,0.55833334,1.0,0.6138095,1.0,0.5416667,1.0,0.73333335,1.0,0.5833333,1.0,0.16408753395080566,2.197505474090576,0.30003578027543926,0.04814703109371817,0.0
5,italiana,4,0.9999,"(1, 3)",False,0.5956122,0.1119716,1.0,0.5502381,1.0,0.68023807,1.0,0.38333333,1.0,0.75,1.0,0.575,1.0,0.1746057987213135,2.1536223888397217,0.2403275373949913,0.07956224600860527,0.0
6,italiana,24,0.1,"(1, 1)",True,0.19333333,0.115854315,0.68809766,0.31333333,0.77058494,0.18,0.8787879,0.06666667,0.58871794,0.3,0.5065934,0.0,0.6958042,0.010817956924438477,0.13240985870361327,0.030350115615419053,0.003411972293140138,0.13118416647004202
6,italiana,21,0.1,"(1, 1)",False,0.2553288,0.15382542,0.6990454,0.17142858,0.7256277,0.32222223,0.83838385,0.26666668,0.6,0.53333336,0.5978821,0.0,0.73333335,0.010868120193481445,0.13680286407470704,0.04489482805366938,0.0030603383455952483,0.09093017394245412
6,italiana,23,0.1,"(1, 2)",True,0.22761905,0.22751741,0.78073484,0.06666667,0.74949497,0.08,0.6606061,0.23333333,0.82597405,0.73333335,0.7986014,0.33333334,0.8689977,0.023731422424316407,0.2623459815979004,0.0395366383780826,0.009674976260150287,0.07150241848212531
6,italiana,22,0.1,"(1, 2)",False,0.23238096,0.19161564,0.77558374,0.06666667,0.7609091,0.08,0.6535065,0.46666667,0.82597405,0.53333336,0.76853144,0.33333334,0.8689977,0.026506853103637696,0.25328631401062013,0.03415174869929532,0.010777477568286458,0.0727093900697409
6,italiana,19,0.1,"(1, 3)",True,0.31125543,0.116214216,0.80375713,0.2060606,0.74949497,0.23333333,0.7145454,0.46666667,0.82597405,0.5,0.83006996,0.33333334,0.8987013,0.03723955154418945,0.37447080612182615,0.031132473957445936,0.01186074103066639,0.06496684747652647
6,italiana,20,0.1,"(1, 3)",False,0.29015872,0.14323477,0.7933595,0.18,0.7943434,0.16888888,0.7145454,0.5,0.82597405,0.5,0.76293707,0.33333334,0.8689977,0.037187623977661136,0.4114108085632324,0.040563290012841584,0.012279470489729487,0.052769283638074364
6,italiana,6,0.5,"(1, 1)",True,0.8038095,0.18288194,1.0,0.68666667,1.0,0.8933333,1.0,1.0,1.0,1.0,1.0,0.46666667,1.0,0.01116800308227539,0.09823918342590332,0.0202941381264025,0.002992118918842192,0.0
6,italiana,15,0.5,"(1, 1)",False,0.74666667,0.20192723,1.0,0.68666667,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.33333334,1.0,0.011114168167114257,0.12941713333129884,0.03795369726345686,0.0034966116217668318,0.0
6,italiana,1,0.5,"(1, 2)",True,0.83428574,0.20303816,1.0,0.68666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46666667,1.0,0.02432856559753418,0.2358652114868164,0.03851478978045061,0.007864240161067576,0.0
6,italiana,4,0.5,"(1, 2)",False,0.82666665,0.18152791,1.0,0.79333335,1.0,1.0,1.0,0.73333335,1.0,1.0,1.0,0.46666667,1.0,0.02506556510925293,0.23310461044311523,0.021409270757529346,0.00763783399628145,0.0
6,italiana,5,0.5,"(1, 3)",True,0.8247619,0.18190227,1.0,0.7866667,1.0,1.0,1.0,0.73333335,1.0,1.0,1.0,0.46666667,1.0,0.037747526168823244,0.38701467514038085,0.04161096719785575,0.01229682134520515,0.0
6,italiana,7,0.5,"(1, 3)",False,0.7961905,0.19314793,1.0,0.68666667,1.0,1.0,1.0,0.73333335,1.0,1.0,1.0,0.46666667,1.0,0.04117941856384277,0.39563398361206054,0.03198653358982375,0.0106847382214201,0.0
6,italiana,1,0.9,"(1, 1)",True,0.83428574,0.16919711,1.0,0.79333335,1.0,0.8933333,1.0,1.0,1.0,1.0,1.0,0.46666667,1.0,0.011341619491577148,0.11366062164306641,0.014835819733061553,0.003818077051678837,0.0
6,italiana,8,0.9,"(1, 1)",False,0.7942857,0.15725537,1.0,0.7866667,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.46666667,1.0,0.013532400131225586,0.08197560310363769,0.010279288439989754,0.0035040449575323832,0.0
6,italiana,14,0.9,"(1, 2)",True,0.7638095,0.20762779,1.0,0.7866667,1.0,0.72,1.0,1.0,1.0,1.0,1.0,0.33333334,1.0,0.028606176376342773,0.25181355476379397,0.0366606151497943,0.008834589073612384,0.0
6,italiana,16,0.9,"(1, 2)",False,0.7447619,0.24836518,1.0,0.7866667,1.0,0.72,1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.02551755905151367,0.23248181343078614,0.020504415544756648,0.009098854842577313,0.0
6,italiana,8,0.9,"(1, 3)",True,0.7942857,0.25566417,1.0,0.7866667,1.0,0.8933333,1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.038047409057617186,0.39058260917663573,0.018792991569476617,0.01104969353346407,0.0
6,italiana,11,0.9,"(1, 3)",False,0.7866667,0.2501555,1.0,0.8933333,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.2,1.0,0.041132116317749025,0.39508743286132814,0.029385914098620482,0.009744067579617098,0.0
6,italiana,3,0.9999,"(1, 1)",True,0.83238095,0.16968425,1.0,0.7866667,1.0,0.8933333,1.0,1.0,1.0,1.0,1.0,0.46666667,1.0,0.01329054832458496,0.10743441581726074,0.03325892306055643,0.003698066186149644,0.0
6,italiana,13,0.9999,"(1, 1)",False,0.7657143,0.1452935,1.0,0.7866667,1.0,0.79333335,1.0,0.73333335,1.0,1.0,1.0,0.46666667,1.0,0.012947988510131837,0.10978331565856933,0.02632416160032569,0.005520282050004503,0.0
6,italiana,8,0.9999,"(1, 2)",True,0.7942857,0.21638967,1.0,0.8933333,1.0,0.72,1.0,1.0,1.0,1.0,1.0,0.33333334,1.0,0.03123311996459961,0.23127589225769044,0.025476506050759365,0.009747391126622398,0.0
6,italiana,16,0.9999,"(1, 2)",False,0.7447619,0.24836518,1.0,0.7866667,1.0,0.72,1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.024610233306884766,0.24902563095092772,0.03129014642237415,0.007260670236768929,0.0
6,italiana,12,0.9999,"(1, 3)",True,0.7752381,0.25799507,1.0,0.8933333,1.0,0.72,1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.03838715553283691,0.38855781555175783,0.04125117641271886,0.01210936844337464,0.0
6,italiana,16,0.9999,"(1, 3)",False,0.7447619,0.24836518,1.0,0.7866667,1.0,0.72,1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.032432031631469724,0.34507017135620116,0.05176746780982364,0.015552312661638014,0.0
7,polonesa,19,0.1,"(1, 1)",True,0.33729592,0.098149545,0.7980133,0.39277777,0.806995,0.27595237,0.7441017,0.35833332,0.82422245,0.16944444,0.8627539,0.49583334,0.75199354,0.04529242515563965,0.45755481719970703,0.04196834304021909,0.013532924422590875,0.0446838062533594
7,polonesa,20,0.1,"(1, 1)",False,0.2653288,0.07076861,0.78364396,0.36595237,0.7909199,0.2054762,0.7677886,0.19166666,0.839001,0.22833334,0.8306177,0.29444444,0.6898926,0.04502553939819336,0.38882155418395997,0.05765464141432022,0.014832399502008545,0.053599596135144596
7,polonesa,24,0.1,"(1, 2)",True,0.19674604,0.054129407,0.8320374,0.19666667,0.8535481,0.1423611,0.7547078,0.28666666,0.8554013,0.15,0.87002665,0.2625,0.826503,0.09991121292114258,1.1060248374938966,0.1656786742564806,0.0319327087859846,0.041139424707112654
7,polonesa,23,0.1,"(1, 2)",False,0.20566058,0.071647026,0.8658028,0.18885966,0.8748088,0.14345238,0.8983333,0.23333333,0.89750916,0.175,0.84903765,0.36666667,0.8093251,0.10384101867675781,1.1444421291351319,0.11212154805763157,0.031636185337541624,0.033512493654894594
7,polonesa,22,0.1,"(1, 3)",True,0.2109127,0.07075813,0.84576195,0.21111111,0.8482828,0.17708333,0.78672796,0.23333333,0.8657742,0.108333334,0.87820846,0.35833332,0.84981626,0.16530776023864746,2.3138545989990233,0.4776378695257615,0.0686657572194912,0.03149941994754341
7,polonesa,21,0.1,"(1, 3)",False,0.22212036,0.09230413,0.8535568,0.20509803,0.87591106,0.19944444,0.8610606,0.19242424,0.8721029,0.11666667,0.84829,0.43666667,0.81041956,0.159765625,2.242727041244507,0.15716153465290106,0.05084819585077868,0.023615821027041642
7,polonesa,12,0.5,"(1, 1)",True,0.66816324,0.09101244,1.0,0.6419048,1.0,0.64666665,1.0,0.64166665,1.0,0.575,1.0,0.8833333,1.0,0.04806985855102539,0.4391737937927246,0.0494763164371487,0.014593493821275947,0.0
7,polonesa,17,0.5,"(1, 1)",False,0.6177551,0.08217828,1.0,0.5885714,1.0,0.5902381,1.0,0.69166666,1.0,0.5,1.0,0.775,1.0,0.04876875877380371,0.46570839881896975,0.039899391008063986,0.018555124584142962,0.0
7,polonesa,8,0.5,"(1, 2)",True,0.68435377,0.07447698,1.0,0.68333334,1.0,0.6035714,1.0,0.73333335,1.0,0.65,1.0,0.8333333,1.0,0.10502023696899414,1.095538568496704,0.13684486910990237,0.032106009862303594,0.0
7,polonesa,16,0.5,"(1, 2)",False,0.63037413,0.07932711,1.0,0.6716667,1.0,0.50666666,1.0,0.68333334,1.0,0.7083333,1.0,0.6642857,1.0,0.10976719856262207,1.150087022781372,0.11575938574778095,0.04034717010358433,0.0
7,polonesa,15,0.5,"(1, 3)",True,0.6519728,0.06092098,1.0,0.6292857,1.0,0.5859524,1.0,0.73333335,1.0,0.65,1.0,0.75,1.0,0.15517525672912597,1.9966543674468995,0.2530012898322591,0.04704492784770952,0.0
7,polonesa,18,0.5,"(1, 3)",False,0.5954422,0.07691642,1.0,0.65190476,1.0,0.49416667,1.0,0.5366667,1.0,0.675,1.0,0.6642857,1.0,0.1551663875579834,2.0070685863494875,0.3081168345133611,0.04656167783944163,0.0
7,polonesa,6,0.9,"(1, 1)",True,0.69476193,0.09906879,1.0,0.6566667,1.0,0.65833336,1.0,0.6166667,1.0,0.68333334,1.0,0.93333334,1.0,0.04723362922668457,0.44070873260498045,0.05897055738080521,0.01483733932020699,0.0
7,polonesa,13,0.9,"(1, 1)",False,0.6620408,0.10380382,1.0,0.6369048,1.0,0.67190474,1.0,0.625,1.0,0.5083333,1.0,0.8833333,1.0,0.04901738166809082,0.44133563041687013,0.04887636705065695,0.014146259287089019,0.0
7,polonesa,4,0.9,"(1, 2)",True,0.70428574,0.080661245,1.0,0.64,1.0,0.7416667,1.0,0.68333334,1.0,0.6166667,1.0,0.8666667,1.0,0.10887260437011718,1.1292912006378173,0.1288088081530583,0.029624408831585198,0.0
7,polonesa,2,0.9,"(1, 2)",False,0.71190476,0.11322624,1.0,0.65166664,1.0,0.77166665,1.0,0.57,1.0,0.6333333,1.0,0.93333334,1.0,0.10444836616516114,1.119002628326416,0.11145206941423577,0.03287979406452058,0.0
7,polonesa,11,0.9,"(1, 3)",True,0.67,0.06732414,1.0,0.64,1.0,0.68833333,1.0,0.6,1.0,0.6166667,1.0,0.81666666,1.0,0.1514590263366699,1.9446250438690185,0.2718025304149183,0.046475946341286906,0.0
7,polonesa,5,0.9,"(1, 3)",False,0.70387757,0.09058861,1.0,0.66333336,1.0,0.7402381,1.0,0.57,1.0,0.6666667,1.0,0.8833333,1.0,0.15428500175476073,2.010395574569702,0.27380629105349025,0.049700957272217246,0.0
7,polonesa,9,0.9999,"(1, 1)",True,0.67833334,0.107979275,1.0,0.63,1.0,0.67333335,1.0,0.625,1.0,0.5833333,1.0,0.93333334,1.0,0.05056309700012207,0.42415475845336914,0.06423220148721207,0.01595671254339893,0.0
7,polonesa,14,0.9999,"(1, 1)",False,0.6595238,0.103289984,1.0,0.6566667,1.0,0.6433333,1.0,0.625,1.0,0.5083333,1.0,0.8833333,1.0,0.05449752807617188,0.44208827018737795,0.0579756700699952,0.017242216054024352,0.0
7,polonesa,1,0.9999,"(1, 2)",True,0.7171429,0.092004634,1.0,0.6666667,1.0,0.79333335,1.0,0.6166667,1.0,0.6166667,1.0,0.8666667,1.0,0.11195964813232422,1.117990827560425,0.1379379060720496,0.03222586854869711,0.0
7,polonesa,7,0.9999,"(1, 2)",False,0.68714285,0.09498001,1.0,0.635,1.0,0.745,1.0,0.60833335,1.0,0.575,1.0,0.8666667,1.0,0.1040560245513916,1.109725046157837,0.12302795186254933,0.03161637287667713,0.0
7,polonesa,2,0.9999,"(1, 3)",True,0.71190476,0.103599615,1.0,0.64,1.0,0.81,1.0,0.6,1.0,0.6166667,1.0,0.8666667,1.0,0.15790166854858398,1.9534127712249756,0.25777202263794013,0.04956150824395672,0.0
7,polonesa,10,0.9999,"(1, 3)",False,0.6717347,0.08758417,1.0,0.6102381,1.0,0.695,1.0,0.60833335,1.0,0.6166667,1.0,0.8666667,1.0,0.15601706504821777,1.9023931503295899,0.21071425283244166,0.06417751031446631,0.0
8,polonesa,20,0.1,"(1, 1)",True,0.31428573,0.109337315,0.72927606,0.31333333,0.72242427,0.34666666,0.7587879,0.28,0.75274724,0.1,0.76775223,0.5,0.64466864,0.011613988876342773,0.12144317626953124,0.04330463302732403,0.002607222098410293,0.044961361433875156
8,polonesa,21,0.1,"(1, 1)",False,0.30698413,0.12901159,0.72117436,0.16888888,0.72307694,0.4888889,0.63434345,0.2,0.67846155,0.33333334,0.73706293,0.3,0.83292705,0.011648225784301757,0.1469274044036865,0.027380065040673855,0.0035663449651705537,0.06649621079137902
8,polonesa,22,0.1,"(1, 2)",True,0.29632652,0.11454215,0.7186627,0.16666667,0.7088889,0.32380953,0.6311111,0.28,0.72775227,0.28,0.76899767,0.53333336,0.7565634,0.02172961235046387,0.24668378829956056,0.03589267215812292,0.006387500826059446,0.04860761856949609
8,polonesa,19,0.1,"(1, 2)",False,0.31619048,0.12312632,0.6810341,0.31333333,0.6787879,0.34666666,0.47661227,0.08,0.65497833,0.28,0.7986014,0.53333336,0.7961905,0.02472224235534668,0.2538477420806885,0.050494074130034365,0.006888012623879861,0.11794514819464053
8,polonesa,24,0.1,"(1, 3)",True,0.26585034,0.14031334,0.69097656,0.16666667,0.7088889,0.32380953,0.60565656,0.06666667,0.65687644,0.28,0.76709956,0.53333336,0.7163614,0.03289837837219238,0.377731990814209,0.04363373971424269,0.01199689317073501,0.05514031762039889
8,polonesa,23,0.1,"(1, 3)",False,0.29142857,0.21299718,0.688987,0.16666667,0.6787879,0.34666666,0.5466667,0.0,0.65497833,0.28,0.76709956,0.73333335,0.7974026,0.03411540985107422,0.40886540412902833,0.058949577853101856,0.012529670097638081,0.08873691699497398
8,polonesa,16,0.5,"(1, 1)",True,0.6438095,0.23858996,1.0,0.45333335,1.0,0.8,1.0,0.26666668,1.0,0.73333335,1.0,1.0,1.0,0.01170344352722168,0.09883003234863282,0.02364767715823719,0.0034868819567538223,0.0
8,polonesa,15,0.5,"(1, 1)",False,0.6514286,0.17961915,1.0,0.48,1.0,0.7,1.0,0.46666667,1.0,0.73333335,1.0,1.0,1.0,0.010934162139892577,0.1069417953491211,0.02664532836102686,0.0038928123973430225,0.0
8,polonesa,6,0.5,"(1, 2)",True,0.73142856,0.11159532,1.0,0.79333335,1.0,0.8,1.0,0.46666667,1.0,0.73333335,1.0,0.73333335,1.0,0.02615499496459961,0.27047224044799806,0.0284323175496747,0.007848303117584133,0.0
8,polonesa,17,0.5,"(1, 2)",False,0.6085714,0.09944061,1.0,0.5733333,1.0,0.70666665,1.0,0.46666667,1.0,0.5,1.0,0.73333335,1.0,0.028368234634399414,0.23950753211975098,0.018642382136535005,0.006662250350723644,0.0
8,polonesa,13,0.5,"(1, 3)",True,0.68190473,0.11159532,0.9919192,0.62,0.959596,0.8,1.0,0.46666667,1.0,0.73333335,1.0,0.73333335,1.0,0.03505196571350098,0.40515708923339844,0.0662995716816639,0.01060700827935919,0.016161616161616175
8,polonesa,18,0.5,"(1, 3)",False,0.59238094,0.15199952,1.0,0.62666667,1.0,0.70666665,1.0,0.46666667,1.0,0.28,1.0,0.73333335,1.0,0.03588337898254394,0.41348943710327146,0.05886674532623099,0.012480156216551894,0.0
8,polonesa,11,0.9,"(1, 1)",True,0.70285714,0.2077195,1.0,0.66,1.0,0.8,1.0,0.26666668,1.0,0.73333335,1.0,1.0,1.0,0.013363790512084962,0.11660199165344239,0.028529996705830753,0.007222970249547425,0.0
8,polonesa,14,0.9,"(1, 1)",False,0.6628571,0.12537472,1.0,0.55333334,1.0,0.8,1.0,0.46666667,1.0,0.73333335,1.0,0.73333335,1.0,0.010928010940551758,0.12384843826293945,0.01885360543836059,0.0030094856331994184,0.0
8,polonesa,1,0.9,"(1, 2)",True,0.76285714,0.16098337,1.0,0.66,1.0,0.8933333,1.0,0.5,1.0,1.0,1.0,0.73333335,1.0,0.024773359298706055,0.25751285552978515,0.03356468857401829,0.00983973068021915,0.0
8,polonesa,7,0.9,"(1, 2)",False,0.72761905,0.19197978,1.0,0.55333334,1.0,0.8933333,1.0,0.46666667,1.0,1.0,1.0,0.73333335,1.0,0.0269010066986084,0.2553258419036865,0.0264767584022275,0.008947410825593345,0.0
8,polonesa,1,0.9,"(1, 3)",True,0.76285714,0.16098337,1.0,0.66,1.0,0.8933333,1.0,0.5,1.0,1.0,1.0,0.73333335,1.0,0.0347693920135498,0.3949563503265381,0.037093243335575066,0.009854562008164777,0.0
8,polonesa,5,0.9,"(1, 3)",False,0.75809526,0.16898255,1.0,0.66,1.0,0.8933333,1.0,0.46666667,1.0,1.0,1.0,0.73333335,1.0,0.03671498298645019,0.41188602447509765,0.053758517995618184,0.014056481362504605,0.0
8,polonesa,7,0.9999,"(1, 1)",True,0.72761905,0.19197978,1.0,0.55333334,1.0,0.8933333,1.0,0.46666667,1.0,0.73333335,1.0,1.0,1.0,0.012052392959594727,0.10981659889221192,0.027034607904067455,0.0036470910871132835,0.0
8,polonesa,12,0.9999,"(1, 1)",False,0.6895238,0.1575147,1.0,0.55333334,1.0,0.8933333,1.0,0.46666667,1.0,0.73333335,1.0,0.73333335,1.0,0.01137990951538086,0.10281667709350586,0.027843620026449408,0.0039003862656039083,0.0
8,polonesa,1,0.9999,"(1, 2)",True,0.76285714,0.16098337,1.0,0.66,1.0,0.8933333,1.0,0.5,1.0,1.0,1.0,0.73333335,1.0,0.025299644470214842,0.25536255836486815,0.03427128068854898,0.0101705650198231,0.0
8,polonesa,9,0.9999,"(1, 2)",False,0.7247619,0.12866662,1.0,0.66,1.0,0.8933333,1.0,0.5,1.0,0.73333335,1.0,0.73333335,1.0,0.028652286529541014,0.24521212577819823,0.04112455248597336,0.008940684600313243,0.0
8,polonesa,1,0.9999,"(1, 3)",True,0.76285714,0.16098337,1.0,0.66,1.0,0.8933333,1.0,0.5,1.0,1.0,1.0,0.73333335,1.0,0.03526120185852051,0.4074116230010986,0.02119668610745994,0.010163782198720325,0.0
8,polonesa,9,0.9999,"(1, 3)",False,0.7247619,0.12866662,1.0,0.66,1.0,0.8933333,1.0,0.5,1.0,0.73333335,1.0,0.73333335,1.0,0.03223261833190918,0.34865317344665525,0.056569448464936126,0.012800233038849333,0.0
9,espanhola,24,0.1,"(1, 1)",True,0.18925563,0.017279804,0.7640982,0.17364469,0.78492785,0.20111111,0.6199262,0.21583334,0.815621,0.19444445,0.83796316,0.165,0.76205295,0.05904045104980469,0.34766154289245604,0.03177545544901594,0.022639803147582818,0.07659538036286662
9,espanhola,21,0.1,"(1, 1)",False,0.19712758,0.07236478,0.73644537,0.1567647,0.7640007,0.22151515,0.6768362,0.12833333,0.77380955,0.14166667,0.7509052,0.35333332,0.7166753,0.046188735961914064,0.34743762016296387,0.0411664547289746,0.013447140249581163,0.035520619279824625
9,espanhola,20,0.1,"(1, 2)",True,0.21545367,0.07358882,0.89585745,0.12615441,0.8164691,0.25444445,0.8338656,0.30769232,0.9327739,0.14761905,0.93877786,0.29166666,0.9574009,0.10450973510742187,1.1303462505340576,0.1843440329229128,0.02744933359663959,0.058545866444794044
9,espanhola,22,0.1,"(1, 2)",False,0.19377676,0.061378542,0.90717435,0.109358974,0.90502524,0.22385965,0.839596,0.26666668,0.91750747,0.165,0.9233683,0.25833333,0.9503746,0.10501418113708497,1.1637140274047852,0.16361286084879706,0.0312784911455895,0.036896447145579304
9,espanhola,19,0.1,"(1, 3)",True,0.2275285,0.06483536,0.8997789,0.17020202,0.8791414,0.20730159,0.8299928,0.30769232,0.9187113,0.185,0.9228904,0.345,0.9481585,0.17029247283935547,2.0005843162536623,0.2943070228271669,0.06241882462033835,0.04130175035764403
9,espanhola,23,0.1,"(1, 3)",False,0.1915963,0.11159574,0.9098196,0.16939655,0.91,0.14761905,0.8470202,0.15714286,0.9103646,0.09166667,0.92234266,0.45833334,0.9593706,0.16977167129516602,2.0355425834655763,0.28529763995607027,0.06481694554073378,0.036211118378827095
9,espanhola,15,0.5,"(1, 1)",True,0.71013606,0.10266358,1.0,0.6702381,1.0,0.7569048,1.0,0.8666667,1.0,0.5083333,1.0,0.7416667,1.0,0.05131034851074219,0.4018410205841064,0.14491988771628542,0.017015325199042513,0.0
9,espanhola,18,0.5,"(1, 1)",False,0.6231633,0.065301836,1.0,0.6969048,1.0,0.62,1.0,0.60833335,1.0,0.48666668,1.0,0.6333333,1.0,0.0488950252532959,0.37925124168395996,0.08333910154575928,0.01562667025202671,0.0
9,espanhola,13,0.5,"(1, 2)",True,0.7476871,0.05002829,1.0,0.7052381,1.0,0.7783333,1.0,0.8,1.0,0.6666667,1.0,0.8,1.0,0.11178503036499024,1.1190900325775146,0.187412976588474,0.03362106417735751,0.0
9,espanhola,16,0.5,"(1, 2)",False,0.6842857,0.060124587,1.0,0.67333335,1.0,0.7266667,1.0,0.68666667,1.0,0.55333334,1.0,0.75,1.0,0.1117894172668457,1.1350456714630126,0.14323701239073072,0.03715923489364555,0.0
9,espanhola,11,0.5,"(1, 3)",True,0.752619,0.06848622,1.0,0.745,1.0,0.7916667,1.0,0.8666667,1.0,0.68666667,1.0,0.64166665,1.0,0.16954631805419923,2.04450044631958,0.36682781185274127,0.057994609310394386,0.0
9,espanhola,17,0.5,"(1, 3)",False,0.64986396,0.05805157,1.0,0.5809524,1.0,0.7252381,1.0,0.68666667,1.0,0.6333333,1.0,0.6166667,1.0,0.1701209545135498,1.969612216949463,0.2487411076079881,0.05273712427535857,0.0
9,espanhola,6,0.9,"(1, 1)",True,0.8011905,0.03270496,1.0,0.77666664,1.0,0.84833336,1.0,0.8,1.0,0.7583333,1.0,0.8,1.0,0.052208995819091795,0.3858602046966553,0.10027031501609482,0.013922395175366906,0.0
9,espanhola,14,0.9,"(1, 1)",False,0.7410204,0.071845576,1.0,0.78190476,1.0,0.82,1.0,0.675,1.0,0.6333333,1.0,0.675,1.0,0.050825977325439455,0.3668830394744873,0.04969309688833712,0.01746653164770122,0.0
