problem,language,rank_test_score,PCA_componentes,ngram_range,sublinear_tf,norm,mean_test_score,std_test_score,mean_train_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,mean_score_time,mean_fit_time,std_fit_time,std_score_time,std_train_score
1,inglesa,61,0.25,"(1, 1)",True,l1,0.3323016,0.15769656,0.9979798,0.16833334,1.0,0.44555557,0.989899,0.45,1.0,0.123333335,1.0,0.525,1.0,0.041070413589477536,0.30241003036499026,0.030417997265615428,0.012608322016790754,0.004040404040404022
1,inglesa,74,0.25,"(1, 1)",False,l1,0.26265305,0.091595955,0.9812498,0.18761905,0.989899,0.35833332,0.9583081,0.28666666,0.98321676,0.115,0.98321676,0.345,0.9916084,0.04048919677734375,0.30202484130859375,0.03210054882929569,0.01616810734432635,0.011968036024754871
1,inglesa,67,0.25,"(1, 1)",True,l2,0.29912698,0.089783624,0.9889246,0.2211111,0.979899,0.435,0.989899,0.26666668,0.9916084,0.22,0.9916084,0.295,0.9916084,0.04210286140441895,0.29892568588256835,0.026154031513159218,0.014745945544840924,0.004561124544621625
1,inglesa,79,0.25,"(1, 1)",False,l2,0.21552257,0.05180741,0.92559195,0.24261905,0.91939396,0.24170996,0.8590404,0.27,0.94235766,0.1325,0.9581585,0.1375,0.9490093,0.044918251037597653,0.3058082103729248,0.03277380342116543,0.014054746467133793,0.03565828420184922
1,inglesa,76,0.25,"(1, 1)",True,,0.24069265,0.10092273,0.96043503,0.14,0.96035355,0.2590909,0.94969696,0.28333333,0.9748252,0.15833333,0.9670413,0.445,0.9502581,0.04017562866210937,0.33298163414001464,0.03015554836039647,0.011337447450398063,0.009691253319501082
1,inglesa,77,0.25,"(1, 1)",False,,0.2267347,0.076123744,0.9471083,0.16107143,0.959596,0.30333334,0.9021212,0.225,0.9664336,0.11666667,0.9664918,0.31666666,0.9408991,0.04373502731323242,0.29656052589416504,0.05248775140032633,0.01758307413789443,0.024361943579939187
1,inglesa,72,0.25,"(1, 2)",True,l1,0.2744589,0.1336699,1.0,0.09772728,1.0,0.38166666,1.0,0.32,1.0,0.19242424,1.0,0.45,1.0,0.10992369651794434,1.0469243049621582,0.18506735863443463,0.032591855670920336,0.0
1,inglesa,70,0.25,"(1, 2)",False,l1,0.2860649,0.10886848,1.0,0.19261904,1.0,0.38761905,1.0,0.295,1.0,0.124358974,1.0,0.42261904,1.0,0.10879096984863282,1.0253488063812255,0.1400661100178245,0.038570769518258864,0.0
1,inglesa,65,0.25,"(1, 2)",True,l2,0.30339003,0.119860865,1.0,0.1388889,1.0,0.4025,1.0,0.45833334,1.0,0.2559524,1.0,0.32666665,1.0,0.10059237480163574,0.9775125503540039,0.1606042084507987,0.030417293351100584,0.0
1,inglesa,84,0.25,"(1, 2)",False,l2,0.1951814,0.064364664,0.99092466,0.19277778,1.0,0.16190477,0.97979796,0.13095239,0.9916084,0.18095239,0.9916084,0.345,0.9916084,0.10475721359252929,0.9936220169067382,0.19428879398200424,0.029277157752977238,0.00644309359184454
