problem,language,rank_test_score,PCA_componentes,ngram_range,sublinear_tf,norm,mean_test_score,std_test_score,mean_train_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,mean_score_time,mean_fit_time,std_fit_time,std_score_time,std_train_score
3,francesa,62,0.5,"(2, 3)",False,l2,0.44792518,0.073125616,0.9117165,0.54690474,0.8989394,0.38333333,0.959798,0.43333334,0.8848635,0.35833332,0.91537464,0.48333332,0.89960706,0.37134699821472167,1.5422024726867676,0.1896228914949518,0.13239701523018638,0.02590825657680348
3,francesa,54,0.5,"(2, 4)",True,l1,0.48840135,0.104484126,0.9912665,0.64357144,1.0,0.43916667,0.989899,0.35333332,0.98321676,0.41666666,0.9916084,0.48333332,0.9916084,0.5493325233459473,2.309112215042114,0.16894555284710722,0.20719284491746118,0.005351183535621061
3,francesa,61,0.5,"(2, 4)",False,l1,0.4485714,0.094761305,0.98970973,0.57,1.0,0.35666665,0.989899,0.42833334,0.9754329,0.34166667,0.9916084,0.51666665,0.9916084,0.5465756416320801,2.2374176502227785,0.16723615069710585,0.20147624892692023,0.007961949136694116
3,francesa,52,0.5,"(2, 4)",True,l2,0.5014966,0.09508463,0.9914064,0.64357144,1.0,0.47,0.989899,0.4,0.9916084,0.4,0.9755245,0.48333332,1.0,0.5331793785095215,2.2626851558685304,0.24130730784715423,0.1927760442043228,0.008969376040557819
3,francesa,64,0.5,"(2, 4)",False,l2,0.44482994,0.08477621,0.9860112,0.545,1.0,0.42857143,0.97979796,0.425,0.9754329,0.275,0.9916084,0.46666667,0.98321676,0.5426565647125244,2.245197629928589,0.21351081922904103,0.20108792656165123,0.008778705730446316
3,francesa,47,0.5,"(2, 5)",True,l1,0.50857145,0.10649327,1.0,0.6566667,1.0,0.48166665,1.0,0.39166668,1.0,0.36666667,1.0,0.525,1.0,0.7248654365539551,3.0179707527160646,0.25279850669295906,0.24794906367711325,0.0
3,francesa,48,0.5,"(2, 5)",False,l1,0.5064626,0.090713926,1.0,0.5933333,1.0,0.51095235,1.0,0.45333335,1.0,0.31666666,1.0,0.56666666,1.0,0.7296981811523438,3.038882780075073,0.24463736273469455,0.2570917865741609,0.0
3,francesa,37,0.5,"(2, 5)",True,l2,0.5313492,0.11136592,1.0,0.68666667,1.0,0.4672222,1.0,0.56166667,1.0,0.36666667,1.0,0.48333332,1.0,0.7168865203857422,3.0152073383331297,0.24495402945478892,0.2685467098594881,0.0
3,francesa,58,0.5,"(2, 5)",False,l2,0.46920636,0.09052894,1.0,0.585,1.0,0.38555557,1.0,0.465,1.0,0.35333332,1.0,0.525,1.0,0.7320218086242676,3.0184555053710938,0.22120377000896377,0.25781214619793985,0.0
3,francesa,30,0.5,"(3, 5)",True,l1,0.55214286,0.109612286,1.0,0.6983333,1.0,0.495,1.0,0.57,1.0,0.36666667,1.0,0.5416667,1.0,0.5680205821990967,2.353822183609009,0.17179380360735488,0.2021159509054563,0.0
3,francesa,46,0.5,"(3, 5)",False,l1,0.51659864,0.07337558,1.0,0.5952381,1.0,0.5095238,1.0,0.465,1.0,0.375,1.0,0.56666666,1.0,0.5577057838439942,2.346629333496094,0.19419904069984417,0.1967832822924367,0.0
3,francesa,32,0.5,"(3, 5)",True,l2,0.5509524,0.08264889,1.0,0.65833336,1.0,0.52666664,1.0,0.56166667,1.0,0.4,1.0,0.525,1.0,0.5519386291503906,2.339730215072632,0.19177666327568815,0.1965923051995617,0.0
3,francesa,63,0.5,"(3, 5)",False,l2,0.4453968,0.094522245,1.0,0.5416667,1.0,0.39055556,1.0,0.37833333,1.0,0.30833334,1.0,0.56666666,1.0,0.5588276386260986,2.362889528274536,0.18973275649936114,0.20896022943556922,0.0
3,francesa,29,0.75,"(2, 3)",True,l1,0.55911565,0.10490966,1.0,0.7152381,1.0,0.54,1.0,0.45333335,1.0,0.44166666,1.0,0.5083333,1.0,0.36087822914123535,1.6331418037414551,0.11964074012731667,0.12450444625379302,0.0
3,francesa,55,0.75,"(2, 3)",False,l1,0.48615646,0.09634278,0.99305475,0.59761906,1.0,0.39142856,0.989899,0.48333332,0.9916084,0.36666667,1.0,0.575,0.98376626,0.3551627635955811,1.5945874214172364,0.11636868116147732,0.11812782427912492,0.006241799473844256
3,francesa,19,0.75,"(2, 3)",True,l2,0.5871429,0.11193363,1.0,0.75166667,1.0,0.545,1.0,0.53333336,1.0,0.425,1.0,0.55833334,1.0,0.3592341899871826,1.5955430030822755,0.15248468493613965,0.1346321161937061,0.0
3,francesa,59,0.75,"(2, 3)",False,l2,0.46343538,0.097281635,0.98951626,0.52166665,1.0,0.38785714,0.989899,0.48333332,0.98321676,0.31666666,1.0,0.625,0.97446555,0.3800233840942383,1.5376192569732665,0.1253253554928808,0.14574769452842812,0.00986074883370296
3,francesa,24,0.75,"(2, 4)",True,l1,0.5719048,0.08982094,1.0,0.68666667,1.0,0.5883333,1.0,0.46166667,1.0,0.44166666,1.0,0.55,1.0,0.5505951881408692,2.3058544158935548,0.25794556298709026,0.203420404888433,0.0
3,francesa,39,0.75,"(2, 4)",False,l1,0.524195,0.1317614,1.0,0.7102381,1.0,0.42027777,1.0,0.46666667,1.0,0.36666667,1.0,0.575,1.0,0.5385510444641113,2.2637619495391847,0.15759965650177166,0.1883505379287227,0.0
3,francesa,16,0.75,"(2, 4)",True,l2,0.59738094,0.08768114,1.0,0.71,1.0,0.60833335,1.0,0.52,1.0,0.45,1.0,0.575,1.0,0.5497489452362061,2.2542608261108397,0.20280469475108512,0.19695427738301613,0.0
3,francesa,44,0.75,"(2, 4)",False,l2,0.5185601,0.08445893,1.0,0.6269048,1.0,0.4672222,1.0,0.475,1.0,0.39166668,1.0,0.575,1.0,0.5411073684692382,2.2574043750762938,0.21436509010557583,0.19460588390075004,0.0
3,francesa,13,0.75,"(2, 5)",True,l1,0.612381,0.09428767,1.0,0.7266667,1.0,0.62083334,1.0,0.55,1.0,0.43333334,1.0,0.60833335,1.0,0.7248331546783447,3.0518094062805177,0.2521516571467547,0.26774058270070045,0.0
3,francesa,41,0.75,"(2, 5)",False,l1,0.523254,0.08934478,1.0,0.55722225,1.0,0.49333334,1.0,0.51666665,1.0,0.36166668,1.0,0.68333334,1.0,0.7284484386444092,3.043465518951416,0.25049115051259074,0.25355493321213807,0.0
3,francesa,15,0.75,"(2, 5)",True,l2,0.6059864,0.07279133,1.0,0.66,1.0,0.6217857,1.0,0.63666666,1.0,0.43333334,1.0,0.60833335,1.0,0.7286474704742432,3.018114519119263,0.23646148380745852,0.25550665115381743,0.0
3,francesa,35,0.75,"(2, 5)",False,l2,0.53360546,0.07530654,1.0,0.61,1.0,0.5117857,1.0,0.46666667,1.0,0.40833333,1.0,0.6166667,1.0,0.7452345848083496,3.058746814727783,0.26790776002694133,0.2692140192220034,0.0
3,francesa,17,0.75,"(3, 5)",True,l1,0.5964286,0.068267554,1.0,0.66833335,1.0,0.6191667,1.0,0.55,1.0,0.45833334,1.0,0.59166664,1.0,0.5726940631866455,2.3637309074401855,0.20822434481693386,0.19508211356913321,0.0
3,francesa,43,0.75,"(3, 5)",False,l1,0.51873016,0.08650204,1.0,0.5516667,1.0,0.52055556,1.0,0.45833334,1.0,0.36166668,1.0,0.6666667,1.0,0.5620716571807861,2.3483048915863036,0.19338422778078954,0.20094080518704305,0.0
3,francesa,23,0.75,"(3, 5)",True,l2,0.5720068,0.05841215,1.0,0.5802381,1.0,0.6217857,1.0,0.55,1.0,0.44166666,1.0,0.60833335,1.0,0.5514313220977783,2.3586678504943848,0.1858954785553236,0.19772869714300387,0.0
3,francesa,42,0.75,"(3, 5)",False,l2,0.5222109,0.10815175,1.0,0.6302381,1.0,0.47083333,1.0,0.525,1.0,0.31166667,1.0,0.6166667,1.0,0.5521480083465576,2.3462880134582518,0.19467567108348963,0.2043440068621339,0.0
3,francesa,27,0.9,"(2, 3)",True,l1,0.56431973,0.08239417,1.0,0.67833334,1.0,0.55595237,1.0,0.47333333,1.0,0.45,1.0,0.55833334,1.0,0.36550583839416506,1.592932367324829,0.11207175531057094,0.13600187581527207,0.0
3,francesa,45,0.9,"(2, 3)",False,l1,0.51666665,0.11113413,1.0,0.655,1.0,0.46,1.0,0.51166666,1.0,0.31666666,1.0,0.55833334,1.0,0.363847017288208,1.595712423324585,0.10997556506371302,0.1213244473046067,0.0
3,francesa,28,0.9,"(2, 3)",True,l2,0.5610544,0.07919101,1.0,0.6752381,1.0,0.5092857,1.0,0.55,1.0,0.45,1.0,0.55833334,1.0,0.37076902389526367,1.5667999744415284,0.10555078382075213,0.1332757160883515,0.0
3,francesa,53,0.9,"(2, 3)",False,l2,0.49214286,0.115829356,1.0,0.62833333,1.0,0.42333335,1.0,0.475,1.0,0.29166666,1.0,0.575,1.0,0.37799882888793945,1.5632729530334473,0.1527176134142014,0.13383512391211555,0.0
3,francesa,11,0.9,"(2, 4)",True,l1,0.6214966,0.09861075,1.0,0.7552381,1.0,0.595,1.0,0.6166667,1.0,0.45,1.0,0.5833333,1.0,0.5492268562316894,2.3057769298553468,0.23403839446975402,0.19488866841399166,0.0
3,francesa,33,0.9,"(2, 4)",False,l1,0.54768705,0.104376435,1.0,0.67690474,1.0,0.49833333,1.0,0.5083333,1.0,0.36666667,1.0,0.60833335,1.0,0.5550933837890625,2.2729275703430174,0.16635960036604133,0.2033917125668265,0.0
3,francesa,12,0.9,"(2, 4)",True,l2,0.61486393,0.10046675,1.0,0.7552381,1.0,0.5759524,1.0,0.60833335,1.0,0.45,1.0,0.5833333,1.0,0.5506686210632324,2.2820706367492676,0.16069109486132052,0.19165168620567566,0.0
3,francesa,40,0.9,"(2, 4)",False,l2,0.5241156,0.11138443,1.0,0.64857143,1.0,0.47333333,1.0,0.5,1.0,0.31666666,1.0,0.60833335,1.0,0.5415539741516113,2.259509038925171,0.17321056605455015,0.1914933586841563,0.0
3,francesa,8,0.9,"(2, 5)",True,l1,0.63238096,0.10201388,1.0,0.7183333,1.0,0.6741667,1.0,0.60833335,1.0,0.4,1.0,0.6333333,1.0,0.7216147422790528,3.0598808765411376,0.25021647538187763,0.2661001384137656,0.0
3,francesa,51,0.9,"(2, 5)",False,l1,0.50166667,0.0970436,1.0,0.59166664,1.0,0.45,1.0,0.5,1.0,0.32,1.0,0.60833335,1.0,0.7338178157806396,3.021317386627197,0.25234133684207055,0.26364608218173957,0.0
3,francesa,6,0.9,"(2, 5)",True,l2,0.64547616,0.086197056,1.0,0.695,1.0,0.71,1.0,0.625,1.0,0.45,1.0,0.6333333,1.0,0.72432541847229,3.033931255340576,0.2487468986835165,0.26202464028804806,0.0
3,francesa,49,0.9,"(2, 5)",False,l2,0.50468254,0.09661048,1.0,0.5883333,1.0,0.46388888,1.0,0.5083333,1.0,0.31166667,1.0,0.60833335,1.0,0.7218547821044922,3.0870838165283203,0.26606793837545795,0.2634085743928497,0.0
3,francesa,10,0.9,"(3, 5)",True,l1,0.6252381,0.096470155,1.0,0.6933333,1.0,0.6741667,1.0,0.60833335,1.0,0.4,1.0,0.6333333,1.0,0.558317756652832,2.375640869140625,0.21101864067136072,0.2085102595343667,0.0
3,francesa,34,0.9,"(3, 5)",False,l1,0.5372109,0.11736599,1.0,0.58690476,1.0,0.5083333,1.0,0.5083333,1.0,0.32,1.0,0.7416667,1.0,0.5667399883270263,2.3438984394073485,0.17779597693157592,0.20430500276064587,0.0
3,francesa,9,0.9,"(3, 5)",True,l2,0.6319048,0.08737544,1.0,0.66,1.0,0.71,1.0,0.6166667,1.0,0.43333334,1.0,0.6333333,1.0,0.5603933811187745,2.3688246250152587,0.20570079003586228,0.21588946985787041,0.0
3,francesa,36,0.9,"(3, 5)",False,l2,0.5318254,0.11854301,1.0,0.58666664,1.0,0.49222222,1.0,0.52,1.0,0.31166667,1.0,0.73333335,1.0,0.5583678245544433,2.3681097507476805,0.17838066774416098,0.18863401992362044,0.0
3,francesa,21,0.999,"(2, 3)",True,l1,0.5809524,0.10518637,1.0,0.68833333,1.0,0.62833333,1.0,0.4,1.0,0.45,1.0,0.5833333,1.0,0.36597480773925783,1.663908052444458,0.1637204039891515,0.14097286578390453,0.0
3,francesa,38,0.999,"(2, 3)",False,l1,0.5246599,0.11209167,1.0,0.65690476,1.0,0.48357144,1.0,0.5083333,1.0,0.30833334,1.0,0.575,1.0,0.3695004940032959,1.6592318534851074,0.21259001375331732,0.13096935840383855,0.0
3,francesa,20,0.999,"(2, 3)",True,l2,0.58428574,0.08798384,1.0,0.68833333,1.0,0.615,1.0,0.475,1.0,0.45,1.0,0.55833334,1.0,0.3610508441925049,1.764982032775879,0.35252284130353523,0.12176319932410287,0.0
3,francesa,50,0.999,"(2, 3)",False,l2,0.50340134,0.13008417,1.0,0.67833334,1.0,0.4252381,1.0,0.5083333,1.0,0.29166666,1.0,0.51666665,1.0,0.407120418548584,1.874835157394409,0.1577186899862288,0.14609158329744798,0.0
3,francesa,1,0.999,"(2, 4)",True,l1,0.6609524,0.102029435,1.0,0.7583333,1.0,0.7008333,1.0,0.675,1.0,0.45,1.0,0.5833333,1.0,0.6039652347564697,2.57532958984375,0.26129175259686155,0.21405474835217875,0.0
3,francesa,22,0.999,"(2, 4)",False,l1,0.5745238,0.10176893,1.0,0.66333336,1.0,0.5683333,1.0,0.51666665,1.0,0.36666667,1.0,0.675,1.0,0.5961800575256347,2.549668788909912,0.13855763929829834,0.20479383574619672,0.0
3,francesa,2,0.999,"(2, 4)",True,l2,0.6581293,0.10407835,1.0,0.75166667,1.0,0.72261906,1.0,0.625,1.0,0.45,1.0,0.5833333,1.0,0.6004718780517578,2.50034875869751,0.27313343735080464,0.2122412580095622,0.0
3,francesa,31,0.999,"(2, 4)",False,l2,0.5516667,0.10641339,1.0,0.6816667,1.0,0.54333335,1.0,0.51666665,1.0,0.34166667,1.0,0.55333334,1.0,0.592536211013794,2.476670169830322,0.2722805537435324,0.21207434797694807,0.0
3,francesa,7,0.999,"(2, 5)",True,l1,0.64363945,0.103389725,1.0,0.7083333,1.0,0.7152381,1.0,0.6166667,1.0,0.40833333,1.0,0.6333333,1.0,0.7936605930328369,3.264048194885254,0.26075232338796916,0.2791164798213343,0.0
3,francesa,25,0.999,"(2, 5)",False,l1,0.5704762,0.11891612,1.0,0.59166664,1.0,0.6533333,1.0,0.525,1.0,0.30333334,1.0,0.675,1.0,0.7990131855010987,3.294918346405029,0.2661445581400246,0.2921838522191389,0.0
3,francesa,5,0.999,"(2, 5)",True,l2,0.64809525,0.0949997,1.0,0.7416667,1.0,0.6933333,1.0,0.575,1.0,0.45833334,1.0,0.6333333,1.0,0.7919563293457031,3.274028015136719,0.24399215391803927,0.2825835973382982,0.0
3,francesa,18,0.999,"(2, 5)",False,l2,0.5932313,0.12864181,1.0,0.6602381,1.0,0.6952381,1.0,0.525,1.0,0.30833334,1.0,0.60833335,1.0,0.7946198463439942,3.28298659324646,0.2761669957947651,0.2850686792449772,0.0
3,francesa,4,0.999,"(3, 5)",True,l1,0.6507823,0.108356744,1.0,0.73333335,1.0,0.7152381,1.0,0.6166667,1.0,0.40833333,1.0,0.6333333,1.0,0.6014953136444092,2.5343325614929197,0.20925984468981146,0.20536274274203947,0.0
3,francesa,25,0.999,"(3, 5)",False,l1,0.5704762,0.11891612,1.0,0.59166664,1.0,0.6533333,1.0,0.525,1.0,0.30333334,1.0,0.675,1.0,0.6114909172058105,2.5526114463806153,0.2234643495329035,0.196566682195012,0.0
3,francesa,3,0.999,"(3, 5)",True,l2,0.6564286,0.10537322,1.0,0.74,1.0,0.72,1.0,0.6166667,1.0,0.425,1.0,0.6333333,1.0,0.6086113929748536,2.5462316036224366,0.2185562363079858,0.22353410629845866,0.0
3,francesa,14,0.999,"(3, 5)",False,l2,0.609898,0.13861753,1.0,0.6602381,1.0,0.6952381,1.0,0.51666665,1.0,0.30833334,1.0,0.73333335,1.0,0.5680895805358886,2.531868839263916,0.1992727549399155,0.25359087240059563,0.0
4,francesa,88,0.1,"(2, 3)",True,l1,0.20190476,0.09828461,0.33203188,0.24,0.20659341,0.23333333,0.47459206,0.33333334,0.3025592,0.13333334,0.33367965,0.0,0.34273505,0.08908915519714355,0.45092458724975587,0.058179305320867104,0.027380134405834877,0.08607453872719777
4,francesa,73,0.1,"(2, 3)",False,l1,0.26857144,0.093568705,0.33108175,0.34,0.24761905,0.15,0.38181818,0.4,0.36431372,0.3,0.26067737,0.2,0.40098038,0.09223613739013672,0.41597762107849123,0.04916860566603236,0.026450321747591196,0.0640112028366324
4,francesa,96,0.1,"(2, 3)",True,l2,0.123809524,0.10647943,0.2860983,0.16666667,0.17582418,0.1,0.3284188,0.33333334,0.32098123,0.0,0.29330143,0.0,0.31196582,0.09447956085205078,0.4167341709136963,0.04381389934735732,0.030389001746851114,0.05637240526863341
4,francesa,77,0.1,"(2, 3)",False,l2,0.25904763,0.10298273,0.3068152,0.34,0.24761905,0.15,0.33714285,0.4,0.3652661,0.3,0.26526612,0.13333334,0.31878188,0.10054979324340821,0.4542852878570557,0.05938974652507673,0.03449738381119326,0.04406810210574807
4,francesa,95,0.1,"(2, 4)",True,l1,0.12857144,0.06767938,0.3062056,0.16666667,0.2,0.1,0.43246752,0.0,0.22174667,0.23333333,0.31185657,0.13333334,0.36495727,0.1566530227661133,0.6455728530883789,0.05394329021800828,0.06179310113881064,0.0869927660370357
4,francesa,87,0.1,"(2, 4)",False,l1,0.20666666,0.056315437,0.3713143,0.23333333,0.24761905,0.15,0.38181818,0.26666668,0.5432967,0.28,0.22431372,0.13333334,0.4595238,0.15889105796813965,0.655385160446167,0.05777646006951082,0.048478045537365524,0.1219662908472591
4,francesa,90,0.1,"(2, 4)",True,l2,0.18571429,0.09735737,0.28874764,0.16666667,0.19428572,0.3,0.33166668,0.0,0.22174667,0.23333333,0.31192982,0.13333334,0.38410932,0.15805501937866212,0.6425882339477539,0.04935198301883734,0.07309908679029199,0.07054855033545068
4,francesa,79,0.1,"(2, 4)",False,l2,0.25015873,0.052329943,0.35724735,0.31333333,0.29142857,0.18888889,0.33714285,0.26666668,0.5432967,0.28,0.31449938,0.2,0.29986927,0.14854202270507813,0.6398924350738525,0.06678066156782408,0.05369606459639832,0.09430831886072286
4,francesa,94,0.1,"(2, 5)",True,l1,0.14761905,0.06632566,0.29111215,0.16666667,0.23636363,0.16666667,0.43014762,0.0,0.18526316,0.23333333,0.3042375,0.13333334,0.29954886,0.19733080863952637,0.8376943588256835,0.08537693397109318,0.07398094278767177,0.08218969175215449
4,francesa,83,0.1,"(2, 5)",False,l1,0.22539683,0.05930648,0.44290066,0.23333333,0.24,0.18888889,0.43896103,0.26666668,0.5118748,0.33333334,0.4615185,0.13333334,0.562149,0.20442042350769044,0.8371897220611573,0.08206289351070226,0.07778309421239037,0.11000764532863294
4,francesa,91,0.1,"(2, 5)",True,l2,0.1829932,0.09420725,0.29857183,0.16666667,0.23428571,0.2904762,0.35428572,0.0,0.21859649,0.23333333,0.3042375,0.13333334,0.38145363,0.19670701026916504,0.8328131675720215,0.07533062534011098,0.07327498284083135,0.06408477173811959
4,francesa,74,0.1,"(2, 5)",False,l2,0.26825398,0.09910153,0.41309625,0.23333333,0.29142857,0.18888889,0.40380952,0.26666668,0.5118748,0.5,0.36408257,0.26666668,0.4942857,0.1951162338256836,0.8481945991516113,0.08544800858034488,0.07968103996165342,0.082025040304619
4,francesa,89,0.1,"(3, 5)",True,l1,0.18952382,0.10190921,0.28205588,0.16666667,0.23636363,0.31333333,0.32105672,0.0,0.22431077,0.23333333,0.3042375,0.13333334,0.32431078,0.15138916969299315,0.6565604686737061,0.06678999998700486,0.053984776991700185,0.04294378881420633
4,francesa,70,0.1,"(3, 5)",False,l1,0.2815873,0.06947233,0.51141036,0.31333333,0.5371429,0.18888889,0.43896103,0.26666668,0.57121545,0.3,0.4149495,0.4,0.594783,0.1560364246368408,0.6536463260650635,0.06663895807515759,0.05448373687903859,0.07175431580114487
4,francesa,91,0.1,"(3, 5)",True,l2,0.1829932,0.09420725,0.30421284,0.16666667,0.23428571,0.2904762,0.35428572,0.0,0.24680161,0.23333333,0.3042375,0.13333334,0.38145363,0.15199704170227052,0.6567795753479004,0.06496215443924536,0.05962832529041589,0.05772223969446535
4,francesa,93,0.1,"(3, 5)",False,l2,0.17777778,0.06797655,0.40030637,0.23333333,0.2809524,0.08888889,0.39134198,0.26666668,0.5382484,0.2,0.33384615,0.13333334,0.45714286,0.14998974800109863,0.6635888576507568,0.07534659678916279,0.058722517045219025,0.09055505514683089
4,francesa,78,0.25,"(2, 3)",True,l1,0.25904763,0.089473136,0.49408257,0.36,0.26666668,0.21333334,0.6730769,0.23333333,0.49212122,0.33333334,0.43722942,0.1,0.60131866,0.09922318458557129,0.4604541778564453,0.06260288620888259,0.036726868999876955,0.14035147361082442
4,francesa,86,0.25,"(2, 3)",False,l1,0.21442176,0.07051007,0.5789046,0.28,0.5579798,0.13714285,0.5966667,0.23333333,0.6655012,0.3,0.4917749,0.13333334,0.5826007,0.10124883651733399,0.42695865631103513,0.0386054938125648,0.038419993523479946,0.05631616279548017
4,francesa,66,0.25,"(2, 3)",True,l2,0.31238094,0.10728562,0.57288355,0.36,0.30315462,0.33333334,0.76641023,0.46666667,0.56242424,0.23333333,0.62711734,0.1,0.60531133,0.1010709285736084,0.43243799209594724,0.032908303119114704,0.035469014649151094,0.1512008877777158
4,francesa,58,0.25,"(2, 3)",False,l2,0.35428572,0.18444867,0.5529971,0.5933333,0.49896103,0.13,0.5984849,0.46666667,0.6969231,0.3,0.4507143,0.26666668,0.51990235,0.09993476867675781,0.4462632179260254,0.048230321205970886,0.037060237042623685,0.08632584381980632
4,francesa,82,0.25,"(2, 4)",True,l1,0.23523809,0.09392427,0.60714465,0.36,0.4345299,0.21333334,0.6851515,0.13333334,0.55802643,0.26666668,0.6366167,0.1,0.7213986,0.15042681694030763,0.6392146110534668,0.05985282403321736,0.05554415138159108,0.10219206108620921
4,francesa,85,0.25,"(2, 4)",False,l1,0.21442176,0.13802384,0.6757203,0.16,0.72333336,0.123809524,0.5984849,0.53333336,0.6655012,0.26666668,0.62358975,0.13333334,0.7676923,0.15821380615234376,0.6410366535186768,0.06997811036629521,0.0598970391894943,0.06247110009348401
4,francesa,81,0.25,"(2, 4)",True,l2,0.23968254,0.109810986,0.5739503,0.26666668,0.33939394,0.22222222,0.7215618,0.13333334,0.5846931,0.46666667,0.5723077,0.1,0.65179485,0.151521635055542,0.6344401359558105,0.05886178525443109,0.05382846643175532,0.12882834764003442
4,francesa,63,0.25,"(2, 4)",False,l2,0.33619046,0.15588385,0.6957758,0.48,0.7969697,0.13,0.63717175,0.53333336,0.7,0.33333334,0.5770452,0.26666668,0.7676923,0.15862317085266114,0.6492842197418213,0.06763037490780348,0.04989973536146035,0.08119289633901958
4,francesa,65,0.25,"(2, 5)",True,l1,0.3304762,0.10848785,0.62704384,0.36,0.4149495,0.38,0.6851515,0.46666667,0.63948053,0.26666668,0.66923076,0.1,0.72640693,0.19338436126708985,0.8268665790557861,0.08014233695210464,0.06978749402686597,0.10969771560853038
4,francesa,72,0.25,"(2, 5)",False,l1,0.2695238,0.14090894,0.75937307,0.34666666,0.91959596,0.13,0.6751515,0.53333336,0.7296037,0.26666668,0.66761905,0.13333334,0.8048951,0.20085597038269043,0.831785011291504,0.0773403456276561,0.07026371378440628,0.09395947484238071
4,francesa,84,0.25,"(2, 5)",True,l2,0.22471656,0.077203475,0.61246663,0.31428573,0.35686868,0.22222222,0.7215618,0.13333334,0.625328,0.26666668,0.5988345,0.1,0.75974023,0.2026590347290039,0.829425573348999,0.0692106976292357,0.07326399388103529,0.14090623154257745
4,francesa,80,0.25,"(2, 5)",False,l2,0.24122448,0.13225459,0.71760774,0.24761905,0.71656567,0.13,0.7151515,0.53333336,0.76666665,0.26666668,0.62368745,0.13333334,0.76596737,0.19384632110595704,0.8166803359985352,0.06786016538378212,0.07063296584465281,0.0521029298677775
4,francesa,69,0.25,"(3, 5)",True,l1,0.29619047,0.11262282,0.62704384,0.24,0.4149495,0.38,0.6851515,0.46666667,0.63948053,0.26666668,0.66923076,0.1,0.72640693,0.16311817169189452,0.6473229885101318,0.07157228145334196,0.06526545765128301,0.10969771560853038
4,francesa,75,0.25,"(3, 5)",False,l1,0.2677551,0.14267692,0.7668807,0.34666666,0.92,0.123809524,0.71070707,0.53333336,0.76406926,0.26666668,0.67109555,0.13333334,0.76853144,0.15367136001586915,0.6505231857299805,0.05123157376007032,0.05550268546687893,0.08460072906116292
4,francesa,76,0.25,"(3, 5)",True,l2,0.26662132,0.10982363,0.6062382,0.19428572,0.35686868,0.32222223,0.6851515,0.46666667,0.6714219,0.26666668,0.62770563,0.1,0.6900433,0.1514051914215088,0.6566699981689453,0.07395595951295217,0.05719578526211174,0.12660610190014193
4,francesa,71,0.25,"(3, 5)",False,l2,0.26979592,0.15441203,0.7205674,0.24761905,0.7644445,0.13,0.7151515,0.53333336,0.7993007,0.46666667,0.62368745,0.13333334,0.70025307,0.1525575637817383,0.6738205909729004,0.08154569460218679,0.060917008856048636,0.05991971404094887
4,francesa,52,0.5,"(2, 3)",True,l1,0.3877551,0.15522134,0.94339085,0.53333336,0.959596,0.25714287,0.959596,0.53333336,0.9664336,0.46666667,0.9664336,0.13333334,0.8648951,0.1044994831085205,0.44629535675048826,0.04600760774675475,0.038327888708353346,0.039366805089772194
4,francesa,60,0.5,"(2, 3)",False,l1,0.3495238,0.14551963,0.8732199,0.46666667,0.91959596,0.15,0.9136364,0.53333336,0.8333333,0.28,0.83310026,0.4,0.86643356,0.10593018531799317,0.45519342422485354,0.0597270847824143,0.042870933937771416,0.037498825667998545
4,francesa,55,0.5,"(2, 3)",True,l2,0.3782313,0.14786807,0.90975446,0.53333336,0.959596,0.25714287,0.959596,0.46666667,0.83181816,0.46666667,0.9328671,0.13333334,0.8648951,0.09944581985473633,0.4237514019012451,0.03301816400890295,0.03698184971088532,0.0521324678262438
4,francesa,48,0.5,"(2, 3)",False,l2,0.41428572,0.1986679,0.89574516,0.62666667,0.91959596,0.15,0.959596,0.53333336,0.8333333,0.28,0.8997669,0.53333336,0.86643356,0.10497961044311524,0.4357437610626221,0.0454722551685532,0.037209702427484045,0.04339669403637842
4,francesa,62,0.5,"(2, 4)",True,l1,0.3382313,0.18652113,0.9647783,0.62666667,0.959596,0.25714287,1.0,0.23333333,1.0,0.23333333,0.9664336,0.13333334,0.89786214,0.15085158348083497,0.640355396270752,0.05095650535615263,0.05112439457533461,0.03738584121312432
4,francesa,47,0.5,"(2, 4)",False,l1,0.41873017,0.18322164,0.9333178,0.62666667,0.959596,0.18888889,1.0,0.53333336,0.902331,0.5,0.902331,0.26666668,0.902331,0.15371522903442383,0.6568466186523437,0.054465393754522855,0.055091871983528384,0.04004398171493116
4,francesa,64,0.5,"(2, 4)",True,l2,0.33492064,0.13870509,0.9443508,0.53333336,0.959596,0.32222223,1.0,0.26666668,0.86285716,0.23333333,0.9664336,0.13333334,0.9328671,0.15153584480285645,0.631238317489624,0.0604872376615106,0.054479652726773575,0.04602170724871881
4,francesa,42,0.5,"(2, 4)",False,l2,0.4447619,0.23395738,0.9446975,0.73333335,0.9222222,0.15,1.0,0.53333336,0.9350649,0.28,0.8997669,0.53333336,0.9664336,0.15455961227416992,0.6304941654205323,0.06055604417864563,0.05882378395074183,0.035064244882713626
4,francesa,51,0.5,"(2, 5)",True,l1,0.3904762,0.15088552,0.9447317,0.53333336,0.959596,0.43333334,1.0,0.46666667,0.8993007,0.23333333,0.93333334,0.1,0.93142855,0.19749898910522462,0.8265861988067627,0.08140147476459726,0.06848254312540251,0.033604770539972025
